185.179276,17.792868,1,1,5
229.274536,71.823898,1,1,5
352.822571,39.236198,1,1,5
242.601303,43.817646,1,1,5
295.466553,50.517525,1,1,1
314.608063,10.839286,1,1,5
242.376268,-21.083036,1,1,5
155.86821,-0.902244,1,2,5
20.712243,-24.664049,1,1,5
34.842106,-39.422928,1,1,5
70.437073,23.030941,1,1,5
181.889447,-39.548332,1,1,5
294.635865,46.066418,1,1,1
325.122159,16.421759,1,1,5
339.102203,47.86182,1,1,5
39.240585,24.648064,1,1,5
130.053406,64.327934,1,1,5
276.496399,65.563484,1,1,5
164.866562,40.430256,1,3,5
69.400551,-2.473548,1,1,5
344.366577,20.768833,1,1,5
133.149216,28.330818,1,5,5
97.696281,58.162632,1,1,5
199.601318,-18.311195,1,3,5
99.17099,-19.255878,1,1,5
202.107544,13.778788,1,1,5
38.039253,-1.034896,1,1,5
224.201477,74.900925,1,1,5
39.424168,-3.396175,1,1,5
348.9729,-9.087737,1,1,5
94.803802,-58.05431,1,1,5
177.564804,2.760142,1,1,5
318.399963,14.689387,1,1,5
176.482174,14.616381,1,1,5
240.095566,15.54693,1,1,5
110.931612,20.416334,1,1,5
154.18691,19.891409,1,2,5
25.920324,21.005314,1,1,5
53.650966,20.599232,1,1,5
40.710224,49.58696,1,1,5
45.640529,49.730011,1,1,5
88.251183,-5.994844,1,2,5
150.198837,-9.51668,1,2,5
164.620003,-10.770376,1,1,5
278.370148,-11.636039,1,1,5
114.288458,-13.906639,1,1,5
7.142942,-16.226345,1,1,5
224.620833,10.228611,1,1,5
166.619893,-77.625877,1,1,5
166.037877,-76.455383,1,1,5
102.079885,-3.102147,1,1,5
291.063708,0.746143,1,1,5
280.687263,5.937688,1,1,5
100.765677,-1.296439,1,1,5
102.721137,-5.086445,1,1,5
103.424211,-5.536037,1,1,5
278.524691,-6.002595,1,1,5
278.699254,-6.612234,1,1,5
98.17241,-0.031586,1,1,5
97.033582,-0.170681,1,1,5
291.777056,1.383714,1,1,5
97.720408,0.226919,1,1,5
280.667115,6.219136,1,1,5
279.782615,4.357806,1,1,5
101.922547,-3.719301,1,2,5
280.629662,6.513829,1,1,5
279.750514,6.969787,1,1,5
278.495813,5.538462,1,1,5
278.688338,5.57373,1,1,5
278.902103,6.479651,1,1,5
292.055263,0.12182,1,1,5
102.194663,-0.672774,1,1,5
101.277254,0.815239,1,1,5
281.072525,6.663194,1,1,5
100.956125,-1.063033,1,2,5
291.588518,1.426452,1,1,5
280.786712,6.204172,1,1,5
125.76305,-49.200359,1,1,5
67.423158,26.54952,1,1,5
169.316667,17.961417,1,1,5
130.410365,17.640005,1,1,5
13.07978,10.794699,1,2,5
65.898908,25.049898,1,1,5
344.412689,-29.622236,1,1,5
153.715737,-47.156727,1,1,5
258.828837,4.96392,1,1,5
4.595356,44.022953,1,1,5
62.315273,-53.373699,1,3,5
73.023865,6.476539,1,1,5
111.852081,5.225785,1,2,5
4.052823,-79.851181,1,1,5
32.295425,-16.339592,1,3,5
130.24673,-23.456289,1,1,5
133.781754,1.546508,1,1,5
67.14882,-25.169301,1,4,5
75.48928,-6.946263,1,2,5
78.944663,-31.295951,1,1,5
119.774349,15.391492,1,1,5
164.646242,-31.143989,1,1,5
259.002655,11.057666,1,2,5
173.862289,-32.53997,1,1,5
175.546219,26.70657,1,1,5
199.193817,9.424156,1,1,5
210.26329,-2.654864,1,1,5
229.861771,-7.72228,1,3,5
254.53688,25.74416,1,1,5
259.745085,-34.996827,1,5,5
262.166443,-46.895191,1,1,5
262.546692,-51.636978,1,4,5
264.10791,68.339142,1,1,5
323.391571,-49.009006,1,2,5
332.418121,-4.640729,1,1,5
32.608059,-50.823723,1,1,5
343.319733,-14.2637,1,4,5
237.300427,-35.651421,1,1,5
245.47778,-20.719202,1,1,5
18.146006,17.065475,1,1,5
344.445104,38.674953,1,1,5
297.709351,48.080856,1,1,1
209.389489,43.493534,1,1,5
129.882536,47.352051,1,2,5
260.116169,38.242165,1,1,5
66.248026,39.460636,1,1,5
9.573181,42.463078,1,1,5
324.536396,30.488716,1,2,1
256.346473,33.012512,1,1,5
9.516742,34.711575,1,1,5
245.151489,41.048084,1,1,5
111.916469,24.33663,1,1,5
171.274955,41.027954,1,1,5
155.681719,50.128345,1,1,5
306.123854,16.762152,1,1,5
108.825058,14.262599,1,1,5
48.435419,25.197405,1,1,5
213.156383,4.059997,1,1,5
222.767436,5.947368,1,1,5
13.000766,34.728413,1,1,5
33.131142,51.778759,1,1,5
206.094121,48.028667,1,1,5
123.949894,5.836719,1,1,5
271.537705,26.426662,1,1,5
31.042848,46.687836,1,1,5
113.184212,33.835052,1,1,5
303.195342,18.104868,1,1,5
123.250764,4.787023,1,1,5
188.266255,44.915352,1,1,5
284.296064,51.269138,1,1,1
35.383234,32.246151,1,1,5
113.758247,17.830082,1,1,5
229.991354,36.229664,1,1,5
335.512861,45.457378,1,1,5
297.322651,4.672421,1,1,5
135.344391,6.09723,1,1,5
128.925737,10.206653,1,1,5
213.144074,47.014687,1,2,5
274.373238,-3.381036,1,1,5
270.444201,-2.970947,1,1,5
305.441397,26.692652,1,1,5
274.405476,36.62141,1,1,1
118.063411,12.13941,1,1,5
21.06519,32.810764,1,1,5
42.721679,29.022396,1,1,5
21.871105,38.968147,1,1,5
99.898,25.48254,1,1,5
264.273447,25.731186,1,1,5
100.848038,27.252293,1,1,5
274.743421,10.597294,1,1,5
354.774222,42.465973,1,1,5
315.905487,11.989404,1,1,5
150.572632,53.950863,1,1,5
256.610687,44.776981,1,1,5
292.24731,47.969513,1,1,1
343.041067,35.447109,1,1,5
110.168529,37.140652,1,1,5
175.525336,-23.354836,1,1,5
294.306813,-22.204477,1,1,5
289.400759,-22.389926,1,1,5
289.202397,-19.355908,1,1,5
316.961465,-26.096655,1,1,5
313.215479,-25.687334,1,1,5
311.091961,-19.43751,1,1,5
358.55871,-30.012999,1,1,5
192.189799,-47.613693,1,1,5
173.957397,-29.156012,1,1,5
176.739094,-22.562992,1,1,5
174.00972,-29.543312,1,1,5
286.366699,-50.067352,1,1,5
268.890686,-61.747311,1,1,5
207.907777,-23.781174,1,1,5
144.926863,-28.58559,1,1,5
193.55256,-46.587715,1,1,5
284.399685,-49.13847,1,1,5
285.096424,-54.893192,1,1,5
312.45744,-24.428793,1,1,5
5.618693,-59.942551,1,1,5
191.702789,-24.427364,1,1,5
346.075073,-21.271938,1,1,5
294.633636,-55.330105,1,1,5
0.774485,-62.469341,1,1,5
296.688263,-63.565609,1,1,5
94.112075,-22.546885,1,1,5
67.222871,-21.481916,1,1,5
88.146797,-19.031656,1,1,5
294.941746,-25.748318,1,1,5
290.810104,-20.166317,1,1,5
173.356003,-70.194786,1,1,5
173.76564,20.441545,1,1,5
173.964676,-4.755697,1,1,5
24.473234,-60.511528,1,6,5
175.875458,-58.006886,1,1,5
176.210251,-58.703709,1,1,5
176.426224,2.821483,1,1,5
176.598068,14.123986,1,1,5
176.694351,3.474293,1,1,5
176.629471,-40.500355,1,1,5
177.843796,57.640736,1,1,5
178.220749,-50.292824,1,1,5
179.1716,-2.778953,1,1,5
179.231628,-12.107909,1,1,5
179.791702,-20.353781,1,1,5
25.471457,2.704376,1,1,5
181.312988,76.905731,1,1,5
183.372955,10.041638,1,1,5
183.40535,-9.513381,1,1,5
183.472473,-0.393484,1,2,5
25.622149,-53.740833,1,1,5
183.777359,-7.257327,1,1,5
184.471634,-55.975525,1,1,5
26.232603,20.083149,1,1,5
184.806213,-3.319789,1,1,5
186.44278,-64.022087,1,1,5
186.880798,-71.422974,1,1,5
187.582962,21.948244,1,1,5
187.612015,22.879829,1,2,5
188.029953,74.489548,1,1,5
188.398148,-11.621868,1,2,5
189.318237,-40.812115,1,1,5
189.811523,-7.995564,1,1,5
192.215637,-68.425148,1,1,5
193.296494,-3.553098,1,1,5
195.445526,63.610226,1,1,5
196.239487,-52.442924,1,2,5
197.665924,-35.054783,1,1,5
198.013275,-37.80302,1,1,5
198.184402,-31.873348,1,1,5
198.08226,17.517122,1,1,5
198.182434,-2.26504,1,1,5
28.210558,-19.506975,1,2,5
200.164764,24.648699,1,1,5
202.337967,-35.570995,1,1,5
29.708696,73.152382,1,1,5
203.106476,-47.271362,1,1,5
203.510574,53.728531,1,1,5
29.290026,-10.242428,1,2,5
28.733881,-67.647301,1,1,5
205.663345,78.064438,1,1,5
209.321823,-56.040043,1,1,5
30.611374,2.815859,1,1,5
215.346603,-40.393948,1,1,5
215.222977,-17.481522,1,3,5
34.748653,85.736153,1,1,5
31.142866,25.414305,1,2,5
216.701172,-5.17778,1,1,5
219.002335,9.746518,1,2,5
219.270355,-25.802563,1,1,5
221.512772,-68.762749,1,1,5
221.886368,-0.281476,1,1,5
223.345947,18.235401,1,1,5
225.025314,-73.535339,1,1,5
32.417381,32.316437,1,1,5
224.227707,53.382168,1,1,5
224.589661,44.043148,1,1,5
225.897705,-27.842573,1,2,5
225.8992,-27.840994,1,2,5
228.369446,-25.309347,1,2,5
229.775757,41.733208,1,1,5
233.916367,-80.20459,1,1,5
34.560665,65.59436,1,2,5
34.197414,43.772995,1,1,5
233.81749,53.922142,1,1,5
34.293499,23.767832,1,1,5
236.724228,46.986263,1,4,5
238.07312,-18.436066,1,1,5
1.579898,-49.075191,1,2,5
242.562592,-84.231613,1,1,5
238.234497,15.430708,1,1,5
239.419968,-60.200256,1,1,5
238.402328,68.720116,1,1,5
240.459778,-44.434536,1,1,5
242.901855,-27.078173,1,1,5
242.516312,26.74275,1,1,5
243.29114,13.239476,1,1,5
4.674448,-8.053001,1,2,5
245.75061,-61.688763,1,2,5
246.005371,-39.192982,1,1,5
